Neighborhood,Property Type,Year Built,Square Footage,Bedrooms,Bathrooms,Purchase Price,Down Payment,Loan Amount,Loan Term (Years),Interest Rate (%),Property Taxes,Insurance Costs,HOA Fees,Maintenance Costs,Renovation Costs,Current Market Rent,Vacancy Rate,Rental Growth Rate (%),Appreciation Rate (%),Property Age,Net Operating Income (NOI),Rental Yield,Debt to Income Ratio,Annual Cash Flow,Cap Rate (%),Total ROI (%)
4,0,-1.5774101224235797,-1.7175220447784592,-0.2918559393822717,-0.439270784295261,-0.0463846718027649,-0.4438843809215576,0.0743645719899295,30,4.66,-0.1335113070855265,-1.702962979384881,-0.8466959779412232,-1.1893430164198364,1.4010869787940818,-0.3786085046545059,0.18,0.03,0.01,120,0.14373764,-0.5678408343525124,-0.0009285205336352,-0.3245983,-0.04672485,-0.3338186
5,2,-0.6183627303835505,0.6175838493068171,-1.4661847503196708,0.4542097793188898,-1.1476803928067627,-1.15194386224081,-1.0741608371272378,15,4.06,-1.0165486270300377,1.2909687565536545,2.554685041091617,-1.2279450208613194,1.4766329616897462,-0.9471913823604232,0.07,0.04,0.02,86,-0.37473044,0.1849291968983507,-0.0010537474394983,-0.32865745,0.037822336,-0.33156553
4,2,-1.097886426403565,0.4075979913532391,0.2953084660864278,-0.439270784295261,-1.0013801542722252,-0.5751047455737694,-1.0646939789745038,15,4.15,-1.222124374423641,-0.1073583011358874,-0.3760441685638102,-1.1791328252428237,-0.5165912219449271,0.1275498772035829,0.18,0.02,0.03,103,1.1840669,2.1304564635320182,-0.0056546541680039,2.2623692,2.5599484,2.33894
4,0,-0.7311918353294363,-1.292024385240946,-0.2918559393822717,0.4542097793188898,-0.0351189976575602,-0.2016506274077253,0.0164562083783631,30,5.82,-0.5143289001973776,1.6221403028373085,-0.4556090795587694,-1.1663986124104382,-0.8078808548290666,-1.18345044650014,0.12,0.04,0.02,90,-0.8251965,-1.4868746625947515,0.1749333221259076,-0.32658696,-0.86243033,-0.33635724
3,1,-1.3235446362953365,0.7502064964353926,0.8824728715551274,-0.439270784295261,-1.0325418135425977,-0.6774053361971234,-1.0728063838791797,15,4.56,-0.7485910983499227,0.6408021295615481,2.4275780139169862,-1.2315385921795268,-1.0446408691513434,-0.5890165700877265,0.19,0.05,0.03,111,-0.2000592,0.6892989051607377,-0.0026859021898066,-0.35095033,0.19787239,-0.35779324
1,2,0.8766229101494357,0.2015592359927736,0.8824728715551274,0.4542097793188898,0.030414486620694,-0.2820465557986024,0.1211209940218927,30,4.66,-0.3710345387701221,0.5648958680623971,0.3036264031895134,-1.2283328319139477,-1.1242438434894242,-0.3353216843801843,0.11,0.04,0.02,33,0.35432082,-0.587137658498071,-0.0018377220784095,-0.3289135,0.13971192,-0.33441117
5,0,1.1022811200412073,0.3428655088261964,0.2953084660864278,1.347690342933041,-0.5491552075563114,-0.8244269136925204,-0.4329839627455296,30,5.38,-0.0724540182758679,0.810753495981305,1.3624226402737178,-1.3624699587372022,0.5704700513338335,-0.2429879225815415,0.06,0.05,0.02,25,0.47219658,0.2375659429985026,-0.0035623017026854,-0.30010685,0.6281953,-0.28007358
6,2,1.1869029487506215,-0.4528703739452568,-0.8790203448509712,-1.3327513479094115,-1.570270224954239,-1.1002080937652177,-1.6107473127617742,15,4.37,-1.3158452201693116,0.2559849145292716,1.587566356067256,-1.333527843755595,-0.3436193193619877,-1.1113425649997912,0.15,0.05,0.04,22,-0.4078585,1.569500231411965,-0.0041810365267987,-0.2765192,0.9445167,0.23040652
0,0,-0.9286427689847364,-0.6036496930021492,1.4696372770238268,1.347690342933041,-1.5599424857742392,-1.4092497628264216,-1.50640062897767,15,4.37,-1.3311524825387837,0.574067546912968,2.6079049577704523,-1.2724385757075325,1.5606229948279162,0.2580567152690903,0.14,0.04,0.03,97,1.3705794,7.518955314576478,-0.0063281139323556,2.519663,3.9898803,4.115096
2,1,-0.1106317581270646,-0.7118003040534281,1.4696372770238268,1.347690342933041,-0.5287560346055848,-0.114880574054137,-0.6181497093013222,30,5.3,-0.4645219351568587,0.4327639115170352,-0.0920784395989274,-1.422065757033245,-0.737778561457109,-0.8827991178185253,0.1,0.03,0.01,68,-0.18100546,-0.7486330406972512,-0.0008677957130241,-0.33399153,-0.09362289,-0.34507105
5,0,0.7637938052035499,-0.7528501710217966,1.4696372770238268,-0.439270784295261,-1.5238105448656,-1.3125826746452784,-1.490487632398677,30,4.25,-1.495355681367754,-0.2822966696064698,2.293506218130048,-1.2757237758535382,0.680039958709052,0.19418400711835,0.16,0.03,0.01,37,1.3260527,6.618286668881608,-0.0062990010811205,2.7221825,3.9481688,3.6403553
6,0,0.9894520150953214,0.7809938966616691,0.2953084660864278,-0.439270784295261,-0.430344993790665,-0.6722303890493145,-0.331550357912545,30,3.09,-0.5601914177794334,0.6140894182609142,0.3989377475688223,-1.3967713769246812,-0.1092597320077721,-1.1480551559781262,0.14,0.01,0.02,29,-0.6371557,-1.2181555723019215,0.0165280730956519,-0.3287198,-0.6383721,-0.33938348
3,1,-1.6338246748965224,-1.1980833435248717,1.4696372770238268,1.347690342933041,-1.3394931915263055,-1.139743072029605,-1.314372250784135,15,3.78,-1.3048549565668597,-0.1627030115926779,0.1460106613327057,-1.1903446810939429,-0.7636289940523334,0.3681044863095639,0.11,0.04,0.02,122,1.7777764,4.930454790443555,-0.0062354262906556,3.57962,3.7801754,3.6245008
1,1,-1.549202846187108,0.5220639665534978,-0.8790203448509712,-1.3327513479094115,0.325289059222791,0.5740965682577712,0.2310566540679743,15,5.85,-0.1456905899617192,-1.6658829672908912,-0.5547056242708546,-1.4079868436794565,0.5898623735534697,-0.3447759743011706,0.08,0.04,0.03,119,0.58909696,-0.8185375468248225,-0.0025187412465004,-0.33021888,0.32186538,-0.30523172
5,1,0.4535137666023641,-0.9999387933506309,-0.8790203448509712,0.4542097793188898,-1.4106734093120847,-1.4418428495547582,-1.3126207085380197,30,4.73,-1.1232857865139847,-0.4374758122857703,2.432195958322973,-1.387156262670137,0.3222068090158658,0.1460248115537233,0.09,0.04,0.02,48,1.4171822,4.941907891423648,-0.0061010480412363,2.966947,3.856156,3.2382941
1,1,1.1869029487506215,-0.9580995058636398,0.8824728715551274,-1.3327513479094115,-0.7940396517600682,-0.7390200614427591,-0.7603576349447899,30,3.21,-0.6111305517316727,-1.69264287419453,0.4585168008067222,-1.3028423844889891,-0.2264329520163309,-0.7162424299980494,0.18,0.03,0.01,22,-0.11526277,-0.1099496694432567,-0.0020578745497169,-0.34115362,0.05823934,-0.3560325
5,1,0.1432337280011783,0.0057829473744002,0.8824728715551274,1.347690342933041,-0.4905775981608736,0.0231031303606249,-0.6119597162800217,30,3.97,-0.6974414970999916,1.4983147724207655,-0.0757263741613335,-1.314223952811929,0.8701684442398468,-0.3339512009861857,0.15,0.02,0.02,59,0.45973805,0.0084926235451665,-0.003874639988261,-0.24836707,0.5112422,-0.21845399
6,2,0.0304046230552925,-0.3691917989712746,-0.2918559393822717,0.4542097793188898,-0.8117437495268288,-0.2733481209484953,-0.9202319835551498,30,4.67,-0.7306481564306218,-1.0751828000846486,-0.2178984986604137,-1.327042660789859,0.1944645139106891,-0.9405885160979948,0.12,0.04,0.02,63,-0.19850977,-0.4858207028077921,-0.002123197884696,-0.33239895,0.046683393,-0.34361592
0,2,-0.6747772828564934,-0.3076169985187217,0.2953084660864278,-0.439270784295261,-0.8997696998507422,-0.6694637033162476,-0.9113904402499244,30,4.66,-0.9371056892266232,1.7129289111505932,0.951804108174138,-1.3428201432233149,-0.1564690516664581,-0.8185377651232182,0.08,0.04,0.02,88,-0.03356311,-0.1051208295332693,-0.00301858644139,-0.32844344,0.31963482,-0.3365877
1,1,1.6946339210071073,-0.5436537335868412,-0.8790203448509712,-0.439270784295261,0.2153536583077959,-0.2500520261251193,0.3397534052490909,30,5.94,0.6626054380766625,-0.7111159185067514,0.234508645113017,-1.3571315987725343,0.7232718629130198,-1.149982014720136,0.06,0.01,0.02,4,-0.8564203,-1.5531370290789606,-0.0409420278313657,-0.32313576,-0.89624155,-0.33860424
5,1,1.412561158642393,1.4338446655624546,-1.4661847503196708,-1.3327513479094115,-0.2089836728487737,-0.2229097626551032,-0.1916984169868485,30,4.02,0.34052757433552,-0.8625980722840207,2.130288379780731,-1.4114915867677322,-1.5002715237961024,-0.4777333184950513,0.14,0.04,0.01,14,-0.22237258,-0.5310029450999532,0.0013652218882914,-0.33499965,-0.30961546,-0.34527177
2,1,1.6946339210071073,0.2244524310328253,-1.4661847503196708,-0.439270784295261,-1.383974281142026,-0.9984133585593428,-1.4111319115884655,15,5.33,-1.318150683786555,1.4079194607991858,-0.0059272800249374,-1.274439738513552,-0.2426719892277641,-0.3361971573542609,0.06,0.05,0.01,4,0.9447312,3.071916680477819,-0.0060099511773072,2.4580982,3.76179,2.7500365
2,2,0.5381355953117785,-0.3762965836388769,-0.2918559393822717,-1.3327513479094115,-1.284413535993171,-1.2877589426881115,-1.2025576609319246,15,3.47,-1.220597881724291,0.6495018523820723,0.6472468893989518,-1.4350195128079002,-0.7295559400499391,-0.8625446005537898,0.18,0.01,0.02,45,-0.017689452,0.871188916857321,-0.0040936987094485,-0.18141808,0.8816497,-0.14432947
6,1,0.3970992141294212,-0.461553999650104,0.2953084660864278,-1.3327513479094115,-0.2850667036430253,-0.0171188140891834,-0.3465459731983301,30,5.48,-0.7325556675137239,-1.1621642964222247,0.032908875389348,-1.228095234453399,0.243008634267383,-0.8516952812675691,0.07,0.04,0.03,50,-0.059070412,-0.9327695606853632,-0.0008037887632603,-0.33257234,-0.06578023,-0.3449994
6,1,0.2278555567105926,1.452790758009394,0.2953084660864278,-1.3327513479094115,-0.1471605664515915,0.5047755550717351,-0.3311459525717204,30,4.81,-0.6963129569347826,-0.9441206105407256,1.4208661334117847,-1.195868641506517,0.3049948688591763,-1.3448238433946578,0.16,0.04,0.03,56,-0.8564615,-1.626584459558884,-0.0313611943062122,-0.33065224,-0.89734757,-0.34106064
2,2,-0.0260099294176503,1.6154113848456235,1.4696372770238268,1.347690342933041,0.6730305503877629,-0.1724640575712155,0.8812837955134392,30,4.9,0.6004849265390099,-1.4206388822110436,0.1856038568135464,-1.3481650028145635,0.5921970638360405,0.1960290459562405,0.1,0.04,0.02,65,0.8725,-0.5645042659530866,-0.002145679636374,-0.27877417,0.24555565,-0.29725987
4,1,-1.6056173986600508,1.2001761920502023,-1.4661847503196708,0.4542097793188898,-1.0385343411359618,-1.200354341261063,-0.925182676201504,30,5.59,-0.7434273920634527,-1.7324444993951211,2.159207310323142,-1.310995804943684,-1.5388119045513946,-0.428592284080993,0.14,0.03,0.02,121,0.29137436,1.0616932194916766,-0.0042013744338621,-0.08738276,0.9400788,-0.17441647
0,2,-0.7593991115659077,-0.8933670233365969,-0.2918559393822717,1.347690342933041,0.5821849231557625,0.4493829009900184,0.5848975510319724,15,5.92,0.7084534406726702,-0.9082204885218526,-0.5319944222741965,-1.285325890854922,0.1843452161358466,-1.2114205807233267,0.2,0.05,0.02,91,-0.8564238,-1.723615543026032,-0.0231301732832593,-0.32726723,-0.88983434,-0.3318871
0,1,1.2715247774600358,-0.744955965835572,0.2953084660864278,0.4542097793188898,-0.3771094477421001,-0.6372897963871864,-0.2762433334298615,30,5.94,-0.6131094281628429,0.1715047851509417,0.3204326926670405,-1.1781463263640712,0.0320762176916867,0.2357812463726079,0.18,0.02,0.03,19,1.0123774,0.6204129808153621,-0.0042743441114915,0.15749611,0.94898415,-0.036092494
4,0,1.6382193685341646,1.5427846971323558,-0.2918559393822717,-1.3327513479094115,-0.9600315452560336,-0.988943263062598,-0.8910196376210691,30,5.6,-0.91589808502876,-0.0601155025282293,0.1268575476488573,-1.2240755765038125,-0.4212674922631204,0.3343210478987003,0.18,0.05,0.02,6,1.3050722,2.389221207411771,-0.0055027095253604,2.1990457,2.4958553,3.6463633
4,2,1.35614660616945,0.915984805346112,-1.4661847503196708,0.4542097793188898,0.2310863865899484,0.5869253026858111,0.1110579885152221,30,4.16,0.4414853502081408,1.104184291728904,2.581105739414396,-1.3013619139901296,-1.5982669307692563,-0.4583215462427448,0.14,0.04,0.04,16,-0.42062816,-0.8675345714531889,0.0074760580068708,-0.32771504,-0.52324516,-0.33573094
4,2,0.1714410042376497,1.214385761385407,-1.4661847503196708,-0.439270784295261,-0.6321480298381981,-0.3399659279732729,-0.6789593576258364,15,3.22,-0.3297127926566557,-0.8191781175197397,1.2276695084268792,-1.3296266234459173,-1.4484710156297522,-0.7781391874643082,0.15,0.03,0.04,58,-0.33230475,-0.4641090786824502,0.0005434609319721,-0.32897684,-0.24148794,-0.3355561
1,1,1.468975711115336,1.4148985731155153,0.8824728715551274,-1.3327513479094115,-0.0970706336790984,-0.5210279099245952,0.0347123921926293,30,5.99,0.2093604837511194,-0.234440328159751,-0.7588793302208117,-1.2613762112677611,1.2926235236304315,-0.5662256357952923,0.15,0.05,0.01,12,-0.18105222,-0.7395036577848447,0.0019750048484965,-0.33426288,-0.30871156,-0.34686008
2,2,-0.6747772828564934,0.577323402857071,-0.2918559393822717,1.347690342933041,-1.3140384142155417,-1.074728598845183,-1.3022465504740834,15,3.51,-1.4011981764584818,1.2775652053003328,1.214269899248851,-1.37487919024057,1.431880810138176,-1.119540919392546,0.12,0.02,0.02,88,-0.30323055,0.2259471044591069,-0.0030666934970024,-0.3342666,0.3297206,-0.3530868
0,0,1.5253902635882788,0.1194595020560363,1.4696372770238268,-0.439270784295261,-1.498967647124776,-1.0310648894188112,-1.5432937155931865,30,4.92,-1.3992059946234348,-0.8708258390744987,2.068135390316543,-1.3868998885105783,-0.3953769256914913,-0.493450922076371,0.09,0.03,0.03,10,0.6605509,3.5241667770776006,-0.0060647440673659,2.2675493,3.902723,4.589519
1,0,-1.6620319511329935,0.8188860815555478,-0.2918559393822717,-1.3327513479094115,-0.2299637584388,0.0944673767864531,-0.3116552643797733,15,5.73,0.0660165294548677,1.1460467915940318,2.286314337497773,-1.2203585122805782,-0.9301787684454264,0.0933000653392391,0.08,0.02,0.02,123,0.6587089,0.202765165385534,-0.0037390179839714,-0.24355443,0.6329999,-0.2329973
2,1,1.0458665675682643,-0.8562642589613407,1.4696372770238268,-1.3327513479094115,0.6403579588269958,0.8638121334539584,0.5338047889217002,30,5.37,-0.1912482928367731,-0.4736433760550031,-0.6340434232458472,-1.1816821232237866,-0.5959568522501325,-0.6180953640117296,0.08,0.04,0.04,27,0.0158594,-1.234093741436738,0.0015375886352242,-0.3336382,-0.2895647,-0.34348932
6,1,0.0868191755282354,0.0215713577468496,-0.8790203448509712,0.4542097793188898,0.6678112438421732,1.5726609407363203,0.3575468242660147,30,5.24,0.3388002909958436,-1.3378263308055454,2.513274949451043,-1.4037873627278132,1.617573799311153,0.2004595937643012,0.16,0.05,0.04,61,0.60906905,-0.5572892298606177,-0.0023428672180318,-0.33351836,0.1758241,-0.34688947
2,1,-0.4209117967282504,-1.1570334765565031,0.2953084660864278,-1.3327513479094115,-1.0074332270752722,-1.17752885377043,-0.8935865238716394,30,5.02,-0.8091875363525666,0.2867407158206377,1.98153000670262,-1.1728238543754883,-1.3514893375433694,-0.95255876807065,0.05,0.05,0.03,79,-0.40838376,-0.1633366145164627,0.000447292600038,-0.33256507,-0.21114872,-0.3373344
3,2,0.5945501477847213,-1.332284831690692,1.4696372770238268,1.347690342933041,0.6557900638760111,0.0931939055845188,0.7812704910134137,30,3.35,-0.161492571438984,-1.6076278613154809,2.6382622644393185,-1.4109044538333062,-0.9139812491406184,-0.3934179073001011,0.11,0.02,0.04,43,0.16783062,-1.0508824800905554,0.0008224124876896,-0.31393492,-0.19740582,-0.32241553
1,1,-0.2234608630729503,-0.741798283761082,0.2953084660864278,-1.3327513479094115,0.4605795322637976,0.6272561282217253,0.382175175589537,30,3.1,0.2190492369379608,-0.2018753620865401,2.4665655773445825,-1.19733250184856,-1.3825987049778172,-0.1207121668704368,0.13,0.05,0.02,72,0.14367172,-0.6990349963405025,-2.396072400388587e-05,-0.32710478,-0.19507805,-0.33357584
4,0,-1.041471873930622,-0.9509947211960376,0.2953084660864278,-1.3327513479094115,0.0197785659752869,0.2636433248429617,-0.0537543286671146,15,3.15,-0.1968486582868447,1.6859015624965947,1.8473825069090253,-1.3851702656594718,1.1446765392659806,-0.3627436252457713,0.14,0.04,0.02,101,0.1000409,-0.6081169788075269,-0.0010041353141082,-0.333097,-0.023153858,-0.337609
2,2,1.1022811200412073,-1.722258567890194,-0.2918559393822717,-0.439270784295261,0.8573063632063899,0.8108122217239152,0.8171140372478173,15,3.33,1.4406304627125617,-1.2802476951398678,0.2245157162344875,-1.216692000708525,0.310980367064345,-1.3539631266847847,0.09,0.02,0.02,25,-0.85654366,-1.899500636821846,-0.0155309247837127,-0.32619682,-0.8909129,-0.33570236
0,1,-1.492788293714165,1.3391142033277577,0.2953084660864278,0.4542097793188898,-0.3658500225290874,-0.8653774286244879,-0.1947442667602177,15,5.84,-0.8147467760088366,0.974333455995434,2.1501985335311344,-1.293815847530333,-0.1416007973387747,0.3917095286479851,0.06,0.03,0.02,117,1.6504802,0.8105604977624339,-0.0049053238049369,1.0900682,1.5428267,1.2488813
1,2,0.0304046230552925,1.1275495043369348,-1.4661847503196708,-1.3327513479094115,-0.8587498640193715,-1.075089169416911,-0.7405561857055583,15,3.83,-0.6869628867557213,0.1614363898432825,0.0993769932329009,-1.1571279783646529,0.1092856847128105,-0.547746610449946,0.14,0.01,0.03,63,0.10027432,0.329031247736076,-0.0030676687702531,-0.33227688,0.4109853,-0.34740975
2,1,0.6227574240211927,-0.3502457065243353,0.2953084660864278,1.347690342933041,0.6008677028931961,0.3061465715638956,0.6504010125166676,30,4.2,0.9246033554020244,-0.6546857091808541,0.0514563570199521,-1.3708176458085768,1.5729157550146005,-0.1186134863297768,0.12,0.01,0.01,42,0.21756166,-0.7863057012502487,0.0002368311833821,-0.3193184,-0.2035732,-0.3344911
4,2,0.96124473885885,0.6688961830172778,-0.8790203448509712,-1.3327513479094115,-0.1770027884869653,-0.0506294241473636,-0.2033192896459925,30,5.01,-0.266862903070106,1.2871459127102776,2.430833286203174,-1.322273379241338,1.442310800247599,-1.2883026536290374,0.09,0.02,0.01,30,-0.8564822,-1.54583764033911,-0.0241732069658077,-0.3236241,-0.8833398,-0.32541025
3,2,-1.1825082551129793,1.3777958087402589,-0.8790203448509712,-1.3327513479094115,-0.7865343866292319,-0.5948949354631116,-0.7938224644131606,15,5.29,-0.6617914817846647,1.0573819854159558,2.0676054622699542,-1.1629285339972577,1.1052656664017744,-0.2534567793136075,0.15,0.01,0.04,106,0.25372973,0.7016081816062381,-0.0038024190424935,-0.23134227,0.72538275,-0.23986502
2,1,-0.7593991115659077,-1.5533225769049848,-0.8790203448509712,0.4542097793188898,0.122755096487589,-0.2501722163156952,0.2255717460527765,30,4.05,-0.3179846839301126,-1.2406348523512951,1.3566691357678975,-1.424347125962951,0.8372751907507255,0.4060402848544823,0.06,0.03,0.02,91,1.666157,0.1142725994656977,-0.0044646985057945,0.80200493,0.844572,0.9859543
4,0,-1.154300978876508,0.6523183521262059,-0.2918559393822717,0.4542097793188898,0.3139484375670419,0.3951163695592896,0.2701226210771021,15,5.65,-0.2180550529025373,0.8746878061849428,-0.943142882420365,-1.4208813806341574,-0.1932546089017147,-0.6024227613776756,0.14,0.03,0.02,105,0.06471548,-1.0596941576026255,0.0001520179706653,-0.33063585,-0.17534105,-0.3314685
3,2,-0.4773263492011933,1.0391344062512178,-1.4661847503196708,0.4542097793188898,0.0596207657377179,0.214761990845342,0.0098793790266277,30,3.14,-0.0836547491760114,0.3378378220070093,-1.1024241124235945,-1.3573764180403944,-0.9955154981018932,-1.130369783702737,0.09,0.02,0.01,81,-0.6549427,-1.4701228087017706,0.0228333737231618,-0.32681468,-0.6857099,-0.33485055
1,0,-1.097886426403565,-0.905208331115934,0.2953084660864278,-0.439270784295261,-0.399313133768967,0.1344934343391207,-0.5324068946638355,30,3.22,0.0057357923987614,-1.5900239013947453,-1.0605597967430878,-1.178349981330256,1.2564019179601704,-0.3230691537383173,0.14,0.04,0.02,103,0.2788062,-0.1071538956126014,-0.0031486218892776,-0.32801884,0.39491338,-0.326275
0,0,-1.6620319511329935,0.3594433397172683,-0.8790203448509712,1.347690342933041,0.4562800288611162,1.2667559384756024,0.1873079829943712,15,4.31,-0.1948419614657499,-0.2285408777841694,0.38425117027765,-1.4217292208125285,1.2855142740859342,-0.0100262005778328,0.08,0.04,0.01,123,1.0130141,-0.5953071430040187,-0.0035509532872647,-0.15047356,0.5950974,-0.123874374
